#BEGIN frameIdx[0], TimeInSec[1], FlagAnimationStart[2], batteryPercent[3], Roll[4], Pitch[5], Yaw[6], Vx[7], Vy[8], Vz[9], Vmag[10], Altitude[11], PosLatitude(ax)[12], PosLongitude(ay)[13], PosElevation(az)[14]
6857, 24761.5, -1, 72, 0.0265465, -0.0426035, -1.35472, -0.0323705, 0.25888, -0.0117939, 0.261162, 1.104, 2064, 2060, 2552
6858, 24790.1, -1, 72, 0.0281522, -0.042237, -1.35207, -0.0440594, 0.259054, -0.0126804, 0.26308, 1.104, 2124, 2032, 2520
6859, 24820.4, -1, 72, 0.0303513, -0.0395492, -1.3501, -0.0432795, 0.262439, -0.0176068, 0.266566, 1.102, 1992, 2000, 2500
6860, 24850.1, -1, 72, 0.0472286, -0.0200364, -1.34654, -0.0539, 0.249044, -0.0173046, 0.255397, 1.102, 2060, 2056, 2532
6861, 24885.8, -1, 72, 0.0582416, -0.00481711, -1.34444, -0.0542535, 0.230114, -0.0171287, 0.237043, 1.101, 2048, 1996, 2520
6862, 24912.8, -1, 72, 0.0651531, 0.00733038, -1.34245, -0.0513046, 0.209719, -0.0167192, 0.216549, 1.101, 2024, 2060, 2540
6863, 24943.8, -1, 72, 0.0671428, 0.0172439, -1.34047, -0.0471483, 0.186525, -0.0242774, 0.193917, 1.098, 2024, 1992, 2540
6864, 24978, -1, 72, 0.0631635, 0.0225147, -1.33844, -0.015994, 0.156527, -0.0263383, 0.159531, 1.096, 1988, 2004, 2556
6865, 25005.4, -1, 72, 0.0581718, 0.0226369, -1.33797, -0.00290866, 0.130676, -0.0262964, 0.133327, 1.095, 2092, 2000, 2524
6866, 25036.3, -1, 72, 0.0530929, 0.0245742, -1.33689, -0.0325089, 0.149065, -0.0205628, 0.153949, 1.095, 2116, 2040, 2504
6867, 25070.8, -1, 72, 0.0453611, 0.0234398, -1.33622, -0.0125913, 0.177009, -0.0174442, 0.178311, 1.094, 2064, 2016, 2544
6868, 25102.4, -1, 72, 0.0423068, 0.0189717, -1.33575, -0.00876882, 0.147185, -0.0151121, 0.148218, 1.093, 2024, 2028, 2548
6869, 25128.7, -1, 72, 0.0419926, 0.0160745, -1.33584, -0.0134097, 0.174778, -0.0199874, 0.176427, 1.092, 1960, 2052, 2560
6870, 25165.1, -1, 72, 0.0421497, 0.0115017, -1.33554, -0.0228954, 0.172603, -0.0197466, 0.175232, 1.09, 1968, 2060, 2556
6871, 25191.2, -1, 72, 0.0435111, 0.00898845, -1.33532, -0.0221783, 0.169947, -0.0207919, 0.172645, 1.089, 2020, 2020, 2552
6872, 25220.9, -1, 72, 0.0440521, 0.00801106, -1.33544, -0.02002, 0.171946, -0.0183156, 0.174074, 1.088, 1980, 2036, 2532
6873, 25251.5, -1, 72, 0.0447851, 0.00720821, -1.33532, -0.0243843, 0.144894, -0.0111657, 0.147355, 1.088, 1988, 2028, 2512
6874, 25282, -1, 72, 0.0446281, 0.00698132, -1.33504, -0.021235, 0.130281, -0.00680538, 0.132175, 1.088, 2020, 2016, 2492
6875, 25312.9, -1, 72, 0.043354, 0.00666716, -1.335, -0.0140049, 0.120576, -0.00546658, 0.12151, 1.088, 2008, 2012, 2536
6876, 25349.9, -1, 72, 0.0407709, 0.00656244, -1.33488, -0.0204234, 0.0989963, -0.00288239, 0.101122, 1.088, 2004, 2000, 2520
6877, 25376, -1, 72, 0.0382402, 0.00654498, -1.33455, -0.0244538, 0.0781981, -0.00275455, 0.0819788, 1.087, 2052, 2056, 2576
6878, 25404.2, -1, 72, 0.0365123, 0.00694641, -1.33443, -0.024205, 0.0669811, -0.00122094, 0.0712309, 1.087, 2036, 2012, 2548
6879, 25441.2, -1, 72, 0.029339, 0.00785398, -1.33416, -0.0155051, 0.0290869, -0.00156812, 0.0329987, 1.086, 2100, 2024, 2552
6880, 25470.1, -1, 72, 0.0259007, 0.00799361, -1.33411, -0.0166444, 0.0199805, -0.000161979, 0.0260054, 1.086, 2060, 2004, 2520
6881, 25502.8, -1, 72, 0.0203156, 0.00788889, -1.33392, -0.0106169, 0.0469614, 0.00192376, 0.048185, 1.086, 2120, 2024, 2540
6882, 25531.3, -1, 72, 0.0134041, 0.00794125, -1.33385, -0.0081535, 0.0464045, 0.00937679, 0.0480394, 1.088, 2012, 2028, 2536
6883, 25559.6, -1, 72, 0.00726057, 0.0101055, -1.33371, -0.00141975, 0.0689837, 0.00500975, 0.06918, 1.087, 2080, 2044, 2528
6884, 25591, -1, 72, 0.00146608, 0.0163363, -1.33326, 0.00238602, 0.0678254, 0.00635246, 0.068164, 1.087, 2120, 2000, 2520
6885, 25622.1, -1, 72, -0.00301942, 0.027646, -1.33334, -0.00529967, 0.0755356, 0.00774065, 0.0761159, 1.087, 2116, 1992, 2528
6886, 25651.2, -1, 72, -0.0053058, 0.0383274, -1.33341, 0.00448553, 0.0431583, -0.00372182, 0.04355, 1.084, 2012, 2032, 2528
6887, 25680.8, -1, 72, -0.00825541, 0.0518886, -1.33413, 0.0202971, 0.0349433, -0.00746749, 0.0410946, 1.083, 2032, 2016, 2528
6888, 25718.6, -1, 72, -0.0109083, 0.0642281, -1.33287, 0.0395001, 0.0372983, -0.00258314, 0.0543883, 1.082, 2052, 2008, 2544
6889, 25743.4, -1, 72, -0.0123569, 0.0701797, -1.33341, 0.047848, 0.0372925, -0.000200418, 0.0606646, 1.082, 2052, 1980, 2572
6890, 25773.6, -1, 72, -0.0141895, 0.0797092, -1.3332, 0.0839624, 0.0258302, -0.00223153, 0.0878741, 1.081, 2032, 1992, 2580
6891, 25805.7, -1, 72, -0.015324, 0.0868999, -1.33308, 0.0803757, 0.0967469, 0.00348936, 0.125827, 1.081, 2072, 2036, 2552
6892, 25836.9, -1, 72, -0.0154811, 0.0933751, -1.33315, 0.0991261, 0.0976184, 0.00195533, 0.139137, 1.08, 2064, 2028, 2568
6893, 25867.8, -1, 72, -0.0147655, 0.0977384, -1.3328, 0.160254, 0.0604146, 0.00595973, 0.171367, 1.08, 2052, 2040, 2468
6894, 25899.1, -1, 72, -0.0145037, 0.100199, -1.33268, 0.173638, 0.0747337, 0.0126514, 0.18946, 1.081, 2064, 2028, 2528
6895, 25929.3, -1, 72, -0.014556, 0.103079, -1.33284, 0.191756, 0.0787683, 0.0131467, 0.207721, 1.081, 2060, 2032, 2560
6896, 25959.5, -1, 72, -0.0141197, 0.105016, -1.33242, 0.199041, 0.0723585, 0.0106432, 0.212052, 1.081, 2000, 1992, 2468
6897, 25989.4, -1, 72, -0.0138405, 0.107111, -1.33254, 0.229881, 0.0607031, 0.013965, 0.23817, 1.081, 1988, 2004, 2488
6898, 26020.5, -1, 72, -0.0135438, 0.108786, -1.33254, 0.239347, 0.0773157, 0.0217019, 0.252459, 1.083, 2012, 2040, 2484
6899, 26051.7, -1, 72, -0.0121824, 0.110008, -1.33249, 0.271475, 0.0791397, 0.0231431, 0.28372, 1.084, 2016, 2068, 2496
6900, 26082, -1, 72, -0.0109432, 0.110218, -1.33249, 0.345361, 0.107358, 0.0692811, 0.368239, 1.093, 2036, 1992, 2572
6901, 26114.8, -1, 72, -0.00888373, 0.1102, -1.33221, 0.386352, 0.131466, 0.0618338, 0.412765, 1.095, 2016, 2096, 2560
6902, 26145.4, -1, 72, -0.00694641, 0.110008, -1.33238, 0.419219, 0.133859, 0.0501723, 0.442923, 1.095, 2048, 2084, 2504
6903, 26175, -1, 72, -0.00469494, 0.109886, -1.33252, 0.461314, 0.139809, 0.0222618, 0.482548, 1.092, 2036, 2088, 2516
6904, 26204.2, -1, 72, -0.0031765, 0.109659, -1.33238, 0.479839, 0.138005, 0.000435307, 0.499291, 1.089, 2052, 1996, 2548
6905, 26236.5, -1, 72, -0.001309, 0.109485, -1.33224, 0.504294, 0.135231, 0.00283726, 0.522118, 1.089, 2048, 2100, 2516
6906, 26266.7, -1, 72, 0.000244346, 0.108821, -1.33233, 0.519324, 0.0995509, -0.0050213, 0.528803, 1.087, 1964, 2048, 2524
6907, 26297.6, -1, 72, 0.00172788, 0.107984, -1.33242, 0.542129, 0.0963284, -0.00979396, 0.550707, 1.085, 2000, 1988, 2592
6908, 26327.8, -1, 72, 0.00230383, 0.107093, -1.33205, 0.576732, 0.0911963, 0.0342305, 0.5849, 1.093, 2004, 2032, 2492
6909, 26358.6, -1, 72, 0.00216421, 0.106762, -1.33198, 0.597173, 0.0883493, 0.0174509, 0.603925, 1.091, 2016, 2012, 2572
6910, 26389.7, -1, 72, 0.00188496, 0.105523, -1.33181, 0.615128, 0.0860742, 0.0174315, 0.621365, 1.091, 2008, 2044, 2488
6911, 26420.8, -1, 72, 0.00171042, 0.104336, -1.33179, 0.628972, 0.084703, 0.0210976, 0.635, 1.092, 2032, 2052, 2544
6912, 26451.2, -1, 72, 0.00219911, 0.102154, -1.33099, 0.655858, 0.0803336, -0.00445546, 0.660775, 1.088, 1996, 2036, 2500
6913, 26480.9, -1, 72, 0.00260054, 0.100461, -1.33156, 0.680992, 0.0775988, 0.0603527, 0.688051, 1.1, 2100, 1996, 2520
6914, 26511, -1, 72, 0.00298451, 0.0982446, -1.33092, 0.698622, 0.0739647, 0.0523446, 0.704474, 1.101, 2024, 1996, 2524
6915, 26541.1, -1, 72, 0.00350811, 0.0962549, -1.33106, 0.711558, 0.0712221, 0.0446431, 0.716505, 1.102, 2056, 2052, 2528
6916, 26571.4, -1, 72, 0.00472984, 0.0936718, -1.33081, 0.724827, 0.0675958, 0.0159602, 0.728147, 1.099, 2068, 1984, 2520
6917, 26600.9, -1, 72, 0.00521853, 0.0914029, -1.33052, 0.735832, 0.0636582, -0.0274978, 0.739092, 1.092, 1972, 2004, 2512
6918, 26632, -1, 72, 0.00577704, 0.0896227, -1.33064, 0.752644, 0.0590913, -0.0214185, 0.755264, 1.091, 1968, 2028, 2540
6919, 26672, -1, 72, 0.00628319, 0.0881042, -1.3301, 0.769505, 0.053754, -0.011741, 0.77147, 1.092, 1972, 2048, 2572
6920, 26716.8, -1, 72, 0.00561996, 0.0844041, -1.32987, 0.791165, 0.0465531, -0.0183419, 0.792746, 1.087, 2028, 2072, 2552
6921, 26756.6, -1, 72, 0.00514872, 0.0824144, -1.32945, 0.801775, 0.0427076, -0.0333903, 0.803605, 1.083, 2068, 2064, 2524
6922, 26803.5, -1, 72, 0.00420624, 0.080704, -1.32923, 0.821805, 0.0375583, -0.0175084, 0.822849, 1.082, 2036, 2088, 2560
6923, 26849.2, -1, 72, 0.00394444, 0.0802677, -1.32874, 0.83522, 0.0331721, -0.0125284, 0.835972, 1.08, 2008, 1944, 2540
6924, 26901, -1, 72, 0.00363028, 0.0797092, -1.32865, 0.848245, 0.0291097, -0.00360031, 0.848752, 1.08, 1996, 2052, 2520
6925, 26947.7, -1, 72, 0.00267035, 0.0777719, -1.32849, 0.865238, 0.0241004, 0.011996, 0.865656, 1.082, 2060, 2012, 2532
6926, 26992.9, -1, 72, 0.00267035, 0.0767945, -1.32813, 0.873271, 0.0206926, 0.0198619, 0.873742, 1.083, 2048, 2040, 2536
6927, 27041.9, -1, 72, 0.00146608, 0.0758695, -1.3282, 0.884692, 0.0159303, 0.0311444, 0.885384, 1.087, 1960, 2044, 2536
6928, 27084.9, -1, 72, -0.000802851, 0.0773006, -1.32779, 0.894923, 0.0136925, 0.0396629, 0.895906, 1.09, 2028, 2024, 2560
6929, 27132.7, -1, 72, -0.00230383, 0.0801455, -1.32753, 0.907374, 0.012326, 0.0400174, 0.908339, 1.093, 2016, 2040, 2592
6930, 27177.1, -1, 72, -0.0031765, 0.0815767, -1.32741, 0.917974, 0.0118602, 0.0412179, 0.918976, 1.096, 2000, 2016, 2496
6931, 27221.8, -1, 72, -0.00249582, 0.0818036, -1.32673, 0.927486, 0.010428, 0.0393891, 0.928381, 1.098, 2076, 2012, 2524
6932, 27268.9, -1, 72, -0.0010472, 0.0821003, -1.3261, 0.937494, 0.00853246, 0.0366828, 0.93825, 1.101, 1924, 2048, 2552
6933, 27307.2, -1, 72, -0.00101229, 0.0824319, -1.32587, 0.943331, 0.00708258, 0.0355228, 0.944027, 1.102, 2032, 2056, 2536
6934, 27351.3, -1, 72, -0.00172788, 0.0828159, -1.32554, 0.951926, 0.00478639, 0.0297467, 0.952403, 1.104, 1988, 2056, 2524
6935, 27397.6, -1, 72, -0.00171042, 0.0828159, -1.32514, 0.963065, 0.00287128, 0.0296923, 0.963527, 1.107, 1964, 2092, 2536
6936, 27438.6, -1, 72, -0.00122173, 0.0816814, -1.32484, 0.967927, 0.00110812, 0.0251404, 0.968254, 1.108, 2036, 2056, 2532
6937, 27481.3, -1, 72, -0.00118682, 0.0790634, -1.32451, 0.973094, -0.000549159, 0.0231018, 0.973368, 1.11, 2004, 2032, 2552
6938, 27530.4, -1, 72, -0.00284489, 0.0776672, -1.32343, 0.979395, -0.00060123, 0.0173219, 0.979548, 1.111, 2028, 2104, 2536
6939, 27572.4, -1, 72, -0.00310669, 0.0776322, -1.32298, 0.984447, -0.000642474, 0.0178315, 0.984609, 1.113, 2008, 1988, 2508
6940, 27618.3, -1, 72, -0.00286234, 0.0606502, -1.32219, 0.986107, -0.000230448, 0.010068, 0.986159, 1.114, 2032, 2060, 2476
6941, 27665.9, -1, 72, -0.00176278, 0.0275937, -1.32176, 0.970936, -0.000204453, 0.00989902, 0.970987, 1.115, 1972, 2052, 2556
6942, 27707.9, -1, 72, 0.00205949, -0.00534071, -1.32088, 0.943035, -0.00330974, 0.00797109, 0.943075, 1.116, 2020, 1992, 2484
6943, 27756.4, -1, 72, 0.00375246, -0.0273668, -1.32083, 0.909843, -0.00664274, 0.0106288, 0.90993, 1.118, 1952, 2024, 2552
6944, 27804.4, -1, 72, 0.00314159, -0.0554142, -1.32032, 0.84699, -0.0091291, 0.0198596, 0.847272, 1.122, 2020, 2064, 2504
6945, 27852.2, -1, 72, 0.00223402, -0.07662, -1.31922, 0.791051, -0.0110361, 0.0178901, 0.791331, 1.124, 2036, 1980, 2524
6946, 27900.4, -1, 72, -0.000680678, -0.103201, -1.3187, 0.709952, -0.012637, 0.0186237, 0.710309, 1.128, 2044, 2012, 2520
6947, 27944.3, -1, 72, -0.00336849, -0.118839, -1.31802, 0.644026, -0.0119237, 0.0224754, 0.644528, 1.131, 1956, 2008, 2540
6948, 27994.9, -1, 72, -0.00464258, -0.131633, -1.31671, 0.56761, -0.0108566, 0.00912234, 0.567787, 1.132, 1980, 2088, 2528
6949, 28044.6, -1, 72, -0.00619592, -0.143274, -1.31563, 0.464832, -0.00847485, 0.0238645, 0.465521, 1.138, 1956, 2052, 2536
6950, 28090.8, -1, 72, -0.0084823, -0.148999, -1.31547, 0.381052, -0.00479784, 0.014126, 0.381344, 1.14, 1996, 2040, 2520
6951, 28139.4, -1, 72, -0.00993092, -0.150273, -1.31509, 0.305898, -0.00136422, 0.00945178, 0.306047, 1.143, 2012, 1992, 2528
6952, 28187.2, -1, 72, -0.00818559, -0.1346, -1.31526, 0.199817, 0.00417303, -0.0155547, 0.200465, 1.141, 1964, 2032, 2524
6953, 28236, -1, 72, -0.0079587, -0.109205, -1.31586, 0.148948, 0.00721899, -0.0205647, 0.150535, 1.142, 1956, 2012, 2532
6954, 28280.5, -1, 72, -0.00595157, -0.0811578, -1.31612, 0.0968077, 0.0105451, -0.0384889, 0.104711, 1.139, 2012, 2088, 2516
6955, 28320.6, -1, 72, -0.00195477, -0.0619417, -1.31671, 0.0477245, 0.0121993, -0.0580413, 0.0761265, 1.134, 2004, 2040, 2524
6956, 28362.5, -1, 72, -0.0018675, -0.0518886, -1.3168, 0.0231044, 0.0124009, -0.0664626, 0.0714484, 1.13, 2084, 2004, 2540
6957, 28401.4, -1, 72, -0.00307178, -0.0374199, -1.31736, -0.00805585, 0.0135609, -0.0637849, 0.0657062, 1.128, 1980, 2012, 2504
6958, 28417.1, -1, 72, -0.00324631, -0.0358491, -1.31755, -0.0109741, 0.0137455, -0.063687, 0.0660712, 1.128, 2080, 2060, 2540
6959, 28455.9, -1, 72, -0.00397935, -0.0210836, -1.31823, -0.0348869, 0.0155885, -0.07185, 0.0813788, 1.123, 2040, 2060, 2520
6960, 28503.2, -1, 72, -0.00431096, -0.0105592, -1.31888, -0.0492882, 0.0171461, -0.0791265, 0.0947857, 1.118, 2036, 2092, 2528
6961, 28548.9, -1, 72, -0.00534071, 0.00382227, -1.31984, -0.0626259, 0.0198974, -0.0745793, 0.0993981, 1.113, 2032, 2028, 2584
6962, 28594, -1, 72, -0.00532325, 0.0106291, -1.32043, -0.0665999, 0.0214594, -0.0635571, 0.0945281, 1.111, 2028, 2056, 2588
6963, 28642.1, -1, 72, -0.00383972, 0.0164759, -1.32059, -0.0686473, 0.0228348, -0.0620872, 0.0953347, 1.107, 2084, 2080, 2564
6964, 28687, -1, 72, -0.00221657, 0.0204204, -1.32141, -0.0684496, 0.0241766, -0.0588469, 0.0934495, 1.104, 1960, 2024, 2540
6965, 28732.9, -1, 72, -0.00162316, 0.0234398, -1.32198, -0.0658687, 0.0241812, -0.0427048, 0.0821409, 1.104, 1964, 2052, 2560
6966, 28781.8, -1, 72, -0.000226893, 0.028763, -1.32258, 0.000428257, 0.0117938, -0.0380972, 0.0398833, 1.103, 2056, 1992, 2496
6967, 28820.8, -1, 72, 0.000314159, 0.0296881, -1.32305, 0.287351, -0.0204037, -0.0309312, 0.28973, 1.102, 2044, 1992, 2520
6968, 28864.9, -1, 72, -0.00122173, 0.0180642, -1.32273, 0.428328, -0.0237575, -0.025564, 0.429748, 1.101, 1976, 2016, 2552
6969, 28913.5, -1, 72, -0.00525344, -0.0287805, -1.32385, 0.418332, -0.0362377, -0.0179407, 0.420282, 1.101, 2104, 2076, 2528
6970, 28951.6, -1, 72, -0.00640536, -0.0490438, -1.32381, 0.415858, -0.0400476, -0.00679678, 0.417837, 1.103, 2036, 2048, 2492
6971, 28995.3, -1, 72, -0.00705113, -0.0688009, -1.32387, 0.424118, -0.00970434, 0.000455297, 0.424229, 1.104, 2060, 2088, 2556
6972, 29039.4, -1, 72, -0.00479966, -0.085015, -1.32406, 0.42366, -0.00858376, -0.00388793, 0.423765, 1.104, 2016, 2108, 2532
6973, 29088.6, -1, 72, 0.000541052, -0.0958884, -1.32395, 0.364582, 0.0061974, 0.0172292, 0.365041, 1.111, 1956, 2072, 2520
6974, 29134, -1, 72, 0.00418879, -0.10095, -1.32397, 0.305681, 0.00481469, 0.00583836, 0.305775, 1.111, 1996, 2072, 2560
6975, 29181.6, -1, 72, 0.006353, -0.0991522, -1.32354, 0.226854, 0.00622668, -0.000393839, 0.226939, 1.111, 1968, 1996, 2484
6976, 29228.2, -1, 72, 0.00757473, -0.0895179, -1.32313, 0.167149, -0.00527198, -0.0120596, 0.167666, 1.11, 2092, 2056, 2528
6977, 29273.1, -1, 72, 0.00760964, -0.0752062, -1.32285, 0.16826, -0.0357102, -0.0132163, 0.172515, 1.11, 2104, 2028, 2516
6978, 29322.5, -1, 72, 0.00525344, -0.0653277, -1.32299, 0.160912, -0.0248908, -0.0312399, 0.165796, 1.109, 1964, 2028, 2568
6979, 29364.7, -1, 72, 0.000593412, -0.0572817, -1.32279, 0.117324, -0.0202466, -0.355185, 0.374608, 1.097, 2036, 2008, 2384
6980, 29409.2, -1, 72, -0.00331613, -0.0537387, -1.32368, 0.0603287, 0.0035108, -0.580426, 0.583564, 1.078, 2012, 2060, 2284
6981, 29454.2, -1, 72, -0.00356047, -0.0566708, -1.32399, 0.0444494, 0.020973, -0.635518, 0.637416, 1.07, 2056, 2068, 2352
6982, 29503.7, -1, 72, 0.00167552, -0.0625875, -1.32439, 0.0472982, 0.0943064, -0.700466, 0.708366, 1.048, 2036, 2032, 2412
6983, 29549.8, -1, 72, 0.0118333, -0.067457, -1.32422, 0.0104896, 0.130167, -0.75229, 0.763541, 1.015, 2052, 2044, 2464
6984, 29593.1, -1, 72, 0.0218341, -0.0673523, -1.32493, -0.00352813, 0.0991276, -0.763123, 0.769543, 0.991, 2028, 2036, 2472
6985, 29639.1, -1, 72, 0.0299673, -0.0652928, -1.32425, -0.0103484, 0.00635249, -0.770545, 0.770641, 0.966, 2008, 2028, 2500
6986, 29682.1, -1, 72, 0.0272795, -0.0615752, -1.32457, -0.0259607, -0.0057768, -0.781113, 0.781566, 0.93, 2040, 2084, 2520
6987, 29729, -1, 72, 0.0206298, -0.056793, -1.32448, -0.0525163, -0.018081, -0.785005, 0.786967, 0.898, 2052, 1972, 2504
6988, 29774.2, -1, 72, 0.017942, -0.0511905, -1.32486, -0.0671314, 0.00309661, -0.784989, 0.787861, 0.872, 2040, 1972, 2500
6989, 29815.7, -1, 72, 0.0164235, -0.0430922, -1.32546, -0.0959038, 0.00828763, -0.789138, 0.794987, 0.837, 2060, 2092, 2540
6990, 29860.3, -1, 72, 0.0145037, -0.0343481, -1.32619, -0.119461, 0.0341637, -0.793188, 0.802861, 0.8, 2016, 1988, 2524
6991, 29904.9, -1, 72, 0.0131423, -0.0238761, -1.32704, -0.134225, 0.0296912, -0.790896, 0.802755, 0.765, 2084, 2064, 2500
6992, 29946.4, -1, 72, 0.0106814, -0.013823, -1.32799, -0.134735, 0.0911913, -0.797895, 0.814313, 0.727, 1956, 2024, 2524
6993, 29985.3, -1, 72, 0.00991347, -0.00708604, -1.32875, -0.155495, 0.102299, -0.796327, 0.81779, 0.698, 1948, 2032, 2528
6994, 30023.3, -1, 72, 0.0074002, -0.00486947, -1.32971, -0.271611, 0.0917812, -0.798101, 0.848034, 0.665, 2076, 2052, 2516
6995, 30066.6, -1, 72, 0.00312414, -0.00153589, -1.33071, -0.278262, 0.0918514, -0.795212, 0.847483, 0.628, 1976, 2060, 2532
6996, 30112.7, -1, 72, -0.000244346, 0.00584685, -1.33132, -0.238002, 0.0909077, -0.792253, 0.832211, 0.592, 2084, 2000, 2536
6997, 30151.8, -1, 72, -0.00193732, 0.010088, -1.33179, -0.290616, 0.0618761, -0.794812, 0.848536, 0.563, 2048, 1980, 2528
6998, 30194.6, -1, 72, -0.00340339, 0.0125315, -1.33231, -0.275253, 0.0378061, -0.791543, 0.838888, 0.536, 2020, 1972, 2512
6999, 30235.5, -1, 72, -0.00673697, 0.0167726, -1.3324, -0.212179, 0.0694018, -0.791916, 0.822781, 0.495, 2020, 2004, 2508
7000, 30274.7, -1, 72, -0.00844739, 0.0188845, -1.33258, -0.239202, 0.0315975, -0.79355, 0.82942, 0.459, 2100, 2052, 2556
7001, 30313.5, -1, 72, -0.0101229, 0.0208741, -1.33235, -0.22275, -0.00667831, -0.794747, 0.8254, 0.43, 2096, 2052, 2568
7002, 30352.5, -1, 72, -0.0122348, 0.0242252, -1.33224, -0.288736, -0.0193085, -0.793674, 0.844784, 0.397, 2044, 2084, 2516
7003, 30391.2, -1, 72, -0.0137183, 0.0268781, -1.33174, -0.336967, -0.0235455, -0.790752, 0.859878, 0.373, 2040, 2036, 2564
7004, 30430, -1, 72, -0.0158301, 0.0362156, -1.33149, -0.358246, -0.0268187, -0.788311, 0.86631, 0.335, 2012, 1980, 2544
7005, 30469, -1, 72, -0.0161967, 0.0426384, -1.33088, -0.388969, -0.0250241, -0.77813, 0.870293, 0.313, 2128, 2060, 2536
7006, 30507.5, -1, 72, -0.0137357, 0.0484678, -1.33043, -0.380302, -0.0216692, -0.771795, 0.860678, 0.283, 1996, 2036, 2504
7007, 30549.7, -1, 72, -0.0103847, 0.0508414, -1.32909, -0.367121, -0.016947, -0.760484, 0.844631, 0.258, 2108, 2056, 2524
7008, 30592.5, -1, 72, -0.00928515, 0.0510334, -1.32687, -0.328113, -0.0170843, -0.75913, 0.827181, 0.231, 2032, 2036, 2496
7009, 30642.4, -1, 72, -0.0103847, 0.0516094, -1.32477, -0.303976, -0.0185593, -0.744742, 0.804603, 0.216, 2076, 2032, 2480
7010, 30689.4, -1, 72, -0.00905826, 0.058835, -1.32252, -0.274367, -0.0136502, -0.784623, 0.831322, 0.173, 2076, 2020, 2524
7011, 30730.7, -1, 72, -0.00890118, 0.0654498, -1.32011, -0.27367, -0.0150582, -0.718656, 0.769148, 0.19, 2048, 2020, 2512
7012, 30772, -1, 72, -0.0066148, 0.0653626, -1.31915, -0.268082, -0.00326415, -0.777615, 0.822535, 0.156, 2048, 2016, 2532
7013, 30816.4, -1, 72, 0.0113446, 0.00324631, -1.31874, 0, -0, -0, 0, 0, 2436, 2224, 2944
7014, 30860.1, -1, 72, -0.011397, 0.0116239, -1.32177, 0, -0, -0, 0, 0, 2152, 2024, 2364
7015, 30908.1, -1, 72, -0.000890118, -0.00286234, -1.32554, 0, -0, -0, 0, 0, 2116, 2068, 2440
7016, 30951, -1, 72, -0.00314159, -0.0039619, -1.3246, 0, -0, -0, 0, 0, 2032, 2040, 2572
7017, 30994, -1, 72, -0.00287979, -0.00410152, -1.3246, 0, -0, -0, 0, 0, 2068, 2024, 2524
7018, 31037.9, -1, 72, -0.00345575, -0.00408407, -1.32446, 0, -0, -0, 0, 0, 2048, 2048, 2528
7019, 31080.2, -1, 72, -0.00354302, -0.00427606, -1.32437, 0, -0, -0, 0, 0, 2048, 2032, 2524
7020, 31121.5, -1, 72, -0.00371755, -0.00450295, -1.32434, 0, -0, -0, 0, 0, 2048, 2036, 2528
7021, 31173.9, -1, 72, -0.0039619, -0.00467748, -1.3243, 0, -0, -0, 0, 0, 2040, 2036, 2528
7022, 31218.3, -1, 72, -0.00415388, -0.0047473, -1.32422, 0, -0, -0, 0, 0, 2048, 2032, 2528
7023, 31257.1, -1, 72, -0.00424115, -0.00488692, -1.3242, 0, -0, -0, 0, 0, 2044, 2032, 2524
7024, 31295.2, -1, 72, -0.00436332, -0.00490438, -1.32423, 0, -0, -0, 0, 0, 2044, 2036, 2528
7025, 31333.4, -1, 72, -0.00457276, -0.00506145, -1.32418, 0, -0, -0, 0, 0, 2048, 2032, 2528
7026, 31372.2, -1, 72, -0.00471239, -0.00518363, -1.32416, 0, -0, -0, 0, 0, 2048, 2036, 2528
7027, 31410.1, -1, 72, -0.00479966, -0.00525344, -1.32413, 0, -0, -0, 0, 0, 2044, 2036, 2528
7028, 31448, -1, 72, -0.00490438, -0.00537561, -1.32411, 0, -0, -0, 0, 0, 2044, 2036, 2528
7029, 31486.8, -1, 72, -0.00502655, -0.00551524, -1.32406, 0, -0, -0, 0, 0, 2052, 2032, 2528
7030, 31524.9, -1, 72, -0.00513127, -0.00568977, -1.32402, 0, -0, -0, 0, 0, 2048, 2036, 2528
7031, 31563.6, -1, 72, -0.00523599, -0.00581195, -1.32397, 0, -0, -0, 0, 0, 2048, 2036, 2524
7032, 31601.6, -1, 72, -0.0053058, -0.00596903, -1.32394, 0, -0, -0, 0, 0, 2048, 2036, 2528
7033, 31640.4, -1, 72, -0.00537561, -0.00612611, -1.32392, 0, -0, -0, 0, 0, 2048, 2036, 2528
7034, 31679.8, -1, 72, -0.00546288, -0.00626573, -1.32387, 0, -0, -0, 0, 0, 2048, 2036, 2532
7035, 31718.8, -1, 72, -0.0055676, -0.00640536, -1.32381, 0, -0, -0, 0, 0, 2048, 2036, 2528
7036, 31757, -1, 72, -0.00561996, -0.00652753, -1.32378, 0, -0, -0, 0, 0, 2048, 2036, 2532
7037, 31795.7, -1, 72, -0.00568977, -0.00666716, -1.32376, 0, -0, -0, 0, 0, 2048, 2036, 2532
7038, 31834.3, -1, 72, -0.00572468, -0.00678933, -1.32374, 0, -0, -0, 0, 0, 2048, 2036, 2528
7039, 31873, -1, 72, -0.00577704, -0.00689405, -1.32371, 0, -0, -0, 0, 0, 2048, 2036, 2528
7040, 31912.1, -1, 72, -0.00588176, -0.00705113, -1.32364, 0, -0, -0, 0, 0, 2048, 2036, 2528
7041, 31951, -1, 72, -0.00593412, -0.00710349, -1.32362, 0, -0, -0, 0, 0, 2048, 2036, 2532
